sexe,prenom,annee,nombre
1,CELESTIN,1953,24
1,CELESTIN,1955,16
1,CELESTIN,1956,12
1,CELESTIN,1959,11
1,CELESTIN,1966,11
1,CELESTIN,1995,17
1,CELESTIN,1996,10
1,CELESTIN,1997,13
1,CELESTIN,1998,12
1,CELESTIN,1999,19
1,CELESTIN,2000,44
1,CELESTIN,2001,42
1,CELESTIN,2002,48
1,CELESTIN,2003,52
1,CELESTIN,2004,49
1,CELESTIN,2005,91
1,CELESTIN,2006,122
1,CELESTIN,2007,106
1,CELESTIN,2008,86
1,CELESTIN,2009,99
1,CELESTIN,2010,62
1,CELESTIN,2011,89
1,CELESTIN,2012,79
1,CELESTIN,2013,111
1,CELESTIN,2014,116
1,CELESTIN,2015,120
1,CELESTIN,2016,114
1,CELESTIN,2017,174
1,CELESTIN,2018,161
1,CELESTIN,2019,193
1,CELESTIN,2020,210
1,CELESTIN,2021,237
1,CELESTIN,2022,202
1,CELIAN,1999,24
1,CELIAN,2000,22
1,CELIAN,2001,61
1,CELIAN,2002,91
1,CELIAN,2003,121
1,CELIAN,2004,157
1,CELIAN,2005,229
1,CELIAN,2006,251
1,CELIAN,2007,219
1,CELIAN,2008,280
1,CELIAN,2009,298
1,CELIAN,2010,247
1,CELIAN,2011,256
1,CELIAN,2012,285
1,CELIAN,2013,215
1,CELIAN,2014,178
1,CELIAN,2015,148
1,CELIAN,2016,142
1,CELIAN,2017,139
1,CELIAN,2018,130
1,CELIAN,2019,110
1,CELIAN,2020,80
1,CELIAN,2021,42
1,CELIAN,2022,44
1,CELIO,2007,13
1,CELYAN,2008,15
1,CELYAN,2009,15
1,CELYAN,2011,12
1,CELYAN,2012,13
1,CELYAN,2016,10
1,CELYAN,2018,10
1,CEM,1996,16
1,CEM,1997,12
1,CEM,1998,16
1,CEM,1999,14
1,CEM,2010,10
1,CESAR,1900,67
1,CESAR,1901,71
1,CESAR,1902,73
1,CESAR,1903,78
1,CESAR,1904,108
1,CESAR,1905,106
1,CESAR,1906,82
1,CESAR,1907,81
1,CESAR,1908,113
1,CESAR,1909,93
1,CESAR,1910,75
1,CESAR,1911,97
1,CESAR,1912,71
1,CESAR,1913,95
1,CESAR,1914,82
1,CESAR,1915,42
1,CESAR,1916,20
1,CESAR,1917,22
1,CESAR,1918,18
1,CESAR,1919,48
1,CESAR,1920,66
1,CESAR,1921,67
1,CESAR,1922,47
1,CESAR,1923,57
1,CESAR,1924,69
1,CESAR,1925,64
1,CESAR,1926,56
1,CESAR,1927,40
1,CESAR,1928,50
1,CESAR,1929,26
1,CESAR,1930,51
1,CESAR,1931,53
1,CESAR,1932,45
1,CESAR,1933,37
1,CESAR,1934,22
1,CESAR,1935,26
1,CESAR,1936,19
1,CESAR,1937,28
1,CESAR,1938,23
1,CESAR,1939,33
1,CESAR,1940,15
1,CESAR,1942,10
1,CESAR,1946,14
1,CESAR,1951,11
1,CESAR,1956,12
1,CESAR,1967,10
1,CESAR,1970,10
1,CESAR,1971,13
1,CESAR,1972,14
1,CESAR,1973,13
1,CESAR,1974,14
1,CESAR,1976,14
1,CESAR,1977,10
1,CESAR,1980,13
1,CESAR,1981,18
1,CESAR,1982,15
1,CESAR,1983,10
1,CESAR,1984,10
1,CESAR,1985,13
1,CESAR,1986,23
1,CESAR,1987,45
1,CESAR,1988,31
1,CESAR,1989,71
1,CESAR,1990,72
1,CESAR,1991,39
1,CESAR,1992,37
1,CESAR,1993,60
1,CESAR,1994,57
1,CESAR,1995,60
1,CESAR,1996,64
1,CESAR,1997,56
1,CESAR,1998,70
1,CESAR,1999,66
1,CESAR,2000,96
1,CESAR,2001,97
1,CESAR,2002,107
1,CESAR,2003,119
1,CESAR,2004,138
1,CESAR,2005,183
1,CESAR,2006,166
1,CESAR,2007,135
1,CESAR,2008,146
1,CESAR,2009,162
1,CESAR,2010,173
1,CESAR,2011,134
1,CESAR,2012,147
1,CESAR,2013,128
1,CESAR,2014,172
1,CESAR,2015,178
1,CESAR,2016,175
1,CESAR,2017,236
1,CESAR,2018,269
1,CESAR,2019,361
1,CESAR,2020,339
1,CESAR,2021,336
1,CESAR,2022,304
1,CHADI,2002,10
1,CHADI,2012,10
1,CHAHID,2004,11
1,CHAHID,2007,21
1,CHAHID,2008,12
1,CHAHID,2009,20
1,CHAHID,2010,12
1,CHAHID,2011,34
1,CHAHID,2012,38
1,CHAHID,2013,22
1,CHAHID,2014,29
1,CHAHID,2015,25
1,CHAHID,2016,18
1,CHAHID,2017,10
1,CHAHID,2018,14
1,CHAHINE,2000,10
1,CHAHINE,2002,15
1,CHAHINE,2003,28
1,CHAHINE,2004,28
1,CHAHINE,2005,36
1,CHAHINE,2006,32
1,CHAHINE,2007,48
1,CHAHINE,2008,61
1,CHAHINE,2009,79
1,CHAHINE,2010,115
1,CHAHINE,2011,91
1,CHAHINE,2012,75
1,CHAHINE,2013,83
1,CHAHINE,2014,166
1,CHAHINE,2015,140
1,CHAHINE,2016,144
1,CHAHINE,2017,131
1,CHAHINE,2018,89
1,CHAHINE,2019,124
1,CHAHINE,2020,97
1,CHAHINE,2021,83
1,CHAHINE,2022,88
1,CHAKIB,1978,12
1,CHAKIB,2003,11
1,CHAKIB,2005,11
1,CHAKIB,2008,14
1,CHAKIB,2009,10
1,CHAKIB,2010,16
1,CHAMSEDDINE,2009,10
1,CHAMSEDDINE,2011,13
1,CHANTAL,1949,10
1,CHANTAL,1960,11
1,CHAOUKI,1980,10
1,CHAOUKI,1983,10
1,CHARLELIE,1994,14
1,CHARLEMAGNE,1900,13
1,CHARLEMAGNE,1901,16
1,CHARLEMAGNE,1902,11
1,CHARLEMAGNE,1904,16
1,CHARLEMAGNE,1905,20
1,CHARLEMAGNE,1906,23
1,CHARLEMAGNE,1907,25
1,CHARLEMAGNE,1908,18
1,CHARLEMAGNE,1909,20
1,CHARLEMAGNE,1910,12
1,CHARLEMAGNE,1911,12
1,CHARLEMAGNE,1912,16
1,CHARLEMAGNE,1913,18
1,CHARLEMAGNE,1914,21
1,CHARLEMAGNE,1918,10
1,CHARLEMAGNE,1920,18
1,CHARLEMAGNE,1921,16
1,CHARLEMAGNE,1926,11
1,CHARLEMAGNE,1927,11
1,CHARLEMAGNE,1929,12
1,CHARLEMAGNE,1930,11
1,CHARLEMAGNE,1931,10
1,CHARLEMAGNE,1932,11
1,CHARLEMAGNE,1935,13
1,CHARLEMAGNE,1938,19
1,CHARLEMAGNE,1948,11
1,CHARLEMAGNE,1949,10
1,CHARLEMAGNE,1952,11
1,CHARLEMAGNE,1955,10
1,CHARLES,1900,4364
1,CHARLES,1901,4588
1,CHARLES,1902,4756
1,CHARLES,1903,4744
1,CHARLES,1904,4977
1,CHARLES,1905,5088
1,CHARLES,1906,5110
1,CHARLES,1907,5148
1,CHARLES,1908,5258
1,CHARLES,1909,5067
1,CHARLES,1910,5244
1,CHARLES,1911,4958
1,CHARLES,1912,5228
1,CHARLES,1913,4892
1,CHARLES,1914,4831
1,CHARLES,1915,3185
1,CHARLES,1916,2618
1,CHARLES,1917,2801
1,CHARLES,1918,2987
1,CHARLES,1919,3442
1,CHARLES,1920,5266
1,CHARLES,1921,4923
1,CHARLES,1922,4492
1,CHARLES,1923,4220
1,CHARLES,1924,3988
1,CHARLES,1925,3958
1,CHARLES,1926,3881
1,CHARLES,1927,3656
1,CHARLES,1928,3590
1,CHARLES,1929,3372
1,CHARLES,1930,3383
1,CHARLES,1931,3142
1,CHARLES,1932,3100
1,CHARLES,1933,2758
1,CHARLES,1934,2592
1,CHARLES,1935,2350
1,CHARLES,1936,2248
1,CHARLES,1937,2042
1,CHARLES,1938,1950
1,CHARLES,1939,1783
1,CHARLES,1940,1600
1,CHARLES,1941,1572
1,CHARLES,1942,1539
1,CHARLES,1943,1579
1,CHARLES,1944,1623
1,CHARLES,1945,1674
1,CHARLES,1946,1757
1,CHARLES,1947,1652
1,CHARLES,1948,1609
1,CHARLES,1949,1675
1,CHARLES,1950,1527
1,CHARLES,1951,1362
1,CHARLES,1952,1322
1,CHARLES,1953,1219
1,CHARLES,1954,1175
1,CHARLES,1955,1093
1,CHARLES,1956,1120
1,CHARLES,1957,1142
1,CHARLES,1958,1275
1,CHARLES,1959,1132
1,CHARLES,1960,1139
1,CHARLES,1961,966
1,CHARLES,1962,911
1,CHARLES,1963,855
1,CHARLES,1964,790
1,CHARLES,1965,876
1,CHARLES,1966,736
1,CHARLES,1967,673
1,CHARLES,1968,642
1,CHARLES,1969,694
1,CHARLES,1970,660
1,CHARLES,1971,715
1,CHARLES,1972,640
1,CHARLES,1973,614
1,CHARLES,1974,559
1,CHARLES,1975,524
1,CHARLES,1976,477
1,CHARLES,1977,586
1,CHARLES,1978,699
1,CHARLES,1979,817
1,CHARLES,1980,883
1,CHARLES,1981,1045
1,CHARLES,1982,969
1,CHARLES,1983,935
1,CHARLES,1984,1028
1,CHARLES,1985,1219
1,CHARLES,1986,1306
1,CHARLES,1987,1344
1,CHARLES,1988,1414
1,CHARLES,1989,1493
1,CHARLES,1990,1398
1,CHARLES,1991,1365
1,CHARLES,1992,1324
1,CHARLES,1993,1343
1,CHARLES,1994,1342
1,CHARLES,1995,1311
1,CHARLES,1996,1333
1,CHARLES,1997,1203
1,CHARLES,1998,1244
1,CHARLES,1999,1185
1,CHARLES,2000,1152
1,CHARLES,2001,1036
1,CHARLES,2002,932
1,CHARLES,2003,830
1,CHARLES,2004,847
1,CHARLES,2005,742
1,CHARLES,2006,752
1,CHARLES,2007,725
1,CHARLES,2008,639
1,CHARLES,2009,667
1,CHARLES,2010,605
1,CHARLES,2011,716
1,CHARLES,2012,618
1,CHARLES,2013,639
1,CHARLES,2014,651
1,CHARLES,2015,693
1,CHARLES,2016,614
1,CHARLES,2017,670
1,CHARLES,2018,656
1,CHARLES,2019,698
1,CHARLES,2020,664
1,CHARLES,2021,729
1,CHARLES,2022,756
1,CHARLES-ANTOINE,1984,13
1,CHARLES-ANTOINE,1985,14
1,CHARLES-ANTOINE,1987,18
1,CHARLES-ANTOINE,1988,17
1,CHARLES-ANTOINE,1998,10
1,CHARLES-EDOUARD,1971,11
1,CHARLES-EDOUARD,1979,10
1,CHARLES-EDOUARD,1980,13
1,CHARLES-EDOUARD,1982,14
1,CHARLES-EDOUARD,1984,19
1,CHARLES-EDOUARD,1985,22
1,CHARLES-EDOUARD,1986,30
1,CHARLES-EDOUARD,1987,22
1,CHARLES-EDOUARD,1988,44
1,CHARLES-EDOUARD,1989,19
1,CHARLES-EDOUARD,1990,28
1,CHARLES-EDOUARD,1991,27
1,CHARLES-EDOUARD,1992,13
1,CHARLES-EDOUARD,1993,20
1,CHARLES-EDOUARD,1994,12
1,CHARLES-HENRI,1959,10
1,CHARLES-HENRI,1961,14
1,CHARLES-HENRI,1963,14
1,CHARLES-HENRI,1964,11
1,CHARLES-HENRI,1966,10
1,CHARLES-HENRI,1970,16
1,CHARLES-HENRI,1971,20
1,CHARLES-HENRI,1972,18
1,CHARLES-HENRI,1974,15
1,CHARLES-HENRI,1975,18
1,CHARLES-HENRI,1976,12
1,CHARLES-HENRI,1977,21
1,CHARLES-HENRI,1978,17
1,CHARLES-HENRI,1979,14
1,CHARLES-HENRI,1980,23
1,CHARLES-HENRI,1981,16
1,CHARLES-HENRI,1982,30
1,CHARLES-HENRI,1983,31
1,CHARLES-HENRI,1984,39
1,CHARLES-HENRI,1985,54
1,CHARLES-HENRI,1986,73
1,CHARLES-HENRI,1987,39
1,CHARLES-HENRI,1988,48
1,CHARLES-HENRI,1989,33
1,CHARLES-HENRI,1990,30
1,CHARLES-HENRI,1991,18
1,CHARLES-HENRI,1993,10
1,CHARLEY,1985,15
1,CHARLEY,1986,15
1,CHARLEY,1989,16
1,CHARLEY,1991,14
1,CHARLEY,1992,10
1,CHARLI,2008,10
1,CHARLI,2010,10
1,CHARLI,2012,23
1,CHARLI,2013,11
1,CHARLI,2014,20
1,CHARLI,2018,13
1,CHARLI,2019,17
1,CHARLI,2020,24
1,CHARLI,2021,19
1,CHARLIE,1946,10
1,CHARLIE,1948,16
1,CHARLIE,1949,18
1,CHARLIE,1950,10
1,CHARLIE,1951,15
1,CHARLIE,1952,12
1,CHARLIE,1972,11
1,CHARLIE,1974,14
1,CHARLIE,1976,32
1,CHARLIE,1977,13
1,CHARLIE,1978,22
1,CHARLIE,1979,26
1,CHARLIE,1980,26
1,CHARLIE,1981,37
1,CHARLIE,1982,33
1,CHARLIE,1983,53
1,CHARLIE,1984,84
1,CHARLIE,1985,82
1,CHARLIE,1986,112
1,CHARLIE,1987,142
1,CHARLIE,1988,169
1,CHARLIE,1989,207
1,CHARLIE,1990,183
1,CHARLIE,1991,205
1,CHARLIE,1992,166
1,CHARLIE,1993,205
1,CHARLIE,1994,128
1,CHARLIE,1995,124
1,CHARLIE,1996,136
1,CHARLIE,1997,137
1,CHARLIE,1998,114
1,CHARLIE,1999,112
1,CHARLIE,2000,93
1,CHARLIE,2001,100
1,CHARLIE,2002,54
1,CHARLIE,2003,56
1,CHARLIE,2004,63
1,CHARLIE,2005,68
1,CHARLIE,2006,177
1,CHARLIE,2007,182
1,CHARLIE,2008,243
1,CHARLIE,2009,414
1,CHARLIE,2010,485
1,CHARLIE,2011,478
1,CHARLIE,2012,555
1,CHARLIE,2013,587
1,CHARLIE,2014,705
1,CHARLIE,2015,284
1,CHARLIE,2016,326
1,CHARLIE,2017,446
1,CHARLIE,2018,578
1,CHARLIE,2019,655
1,CHARLIE,2020,766
1,CHARLIE,2021,731
1,CHARLIE,2022,813
1,CHARLOT,1921,10
1,CHARLY,1946,13
1,CHARLY,1948,11
1,CHARLY,1949,27
1,CHARLY,1950,22
1,CHARLY,1951,10
1,CHARLY,1952,13
1,CHARLY,1954,18
1,CHARLY,1956,20
1,CHARLY,1957,28
1,CHARLY,1958,25
1,CHARLY,1959,44
1,CHARLY,1960,31
1,CHARLY,1961,32
1,CHARLY,1962,22
1,CHARLY,1963,22
1,CHARLY,1964,28
1,CHARLY,1965,23
1,CHARLY,1966,20
1,CHARLY,1967,31
1,CHARLY,1968,22
1,CHARLY,1969,46
1,CHARLY,1970,40
1,CHARLY,1971,55
1,CHARLY,1972,57
1,CHARLY,1973,46
1,CHARLY,1974,58
1,CHARLY,1975,60
1,CHARLY,1976,47
1,CHARLY,1977,37
1,CHARLY,1978,60
1,CHARLY,1979,62
1,CHARLY,1980,60
1,CHARLY,1981,80
1,CHARLY,1982,103
1,CHARLY,1983,92
1,CHARLY,1984,140
1,CHARLY,1985,258
1,CHARLY,1986,308
1,CHARLY,1987,372
1,CHARLY,1988,400
1,CHARLY,1989,501
1,CHARLY,1990,511
1,CHARLY,1991,597
1,CHARLY,1992,563
1,CHARLY,1993,496
1,CHARLY,1994,476
1,CHARLY,1995,509
1,CHARLY,1996,550
1,CHARLY,1997,452
1,CHARLY,1998,435
1,CHARLY,1999,414
1,CHARLY,2000,397
1,CHARLY,2001,332
1,CHARLY,2002,256
1,CHARLY,2003,250
1,CHARLY,2004,237
1,CHARLY,2005,256
1,CHARLY,2006,271
1,CHARLY,2007,332
1,CHARLY,2008,378
1,CHARLY,2009,462
1,CHARLY,2010,480
1,CHARLY,2011,557
1,CHARLY,2012,558
1,CHARLY,2013,641
1,CHARLY,2014,803
1,CHARLY,2015,426
1,CHARLY,2016,462
1,CHARLY,2017,634
1,CHARLY,2018,655
1,CHARLY,2019,687
1,CHARLY,2020,765
1,CHARLY,2021,889
1,CHARLY,2022,888
1,CHEICK,1999,10
1,CHEICK,2000,12
1,CHEICK,2002,10
1,CHEICK,2003,13
1,CHEICK,2004,18
1,CHEICK,2005,15
1,CHEICK,2006,19
1,CHEICK,2008,23
1,CHEICK,2009,18
1,CHEICK,2010,15
1,CHEICK,2011,29
1,CHEICK,2012,25
1,CHEICK,2013,22
1,CHEICK,2014,21
1,CHEICK,2015,24
1,CHEICK,2016,35
1,CHEICK,2017,30
1,CHEICK,2018,36
1,CHEICK,2019,52
1,CHEICK,2020,46
1,CHEICK,2021,43
1,CHEICK,2022,40
1,CHEIKH,1984,11
1,CHEIKH,1987,10
1,CHEIKH,1998,15
1,CHEIKH,2000,13
1,CHEIKH,2004,22
1,CHEIKH,2005,10
1,CHEIKH,2009,11
1,CHEIKH,2010,19
1,CHEIKH,2012,21
1,CHEIKH,2013,22
1,CHEIKH,2014,21
1,CHEIKH,2015,26
1,CHEIKH,2016,25
1,CHEIKH,2017,38
1,CHEIKH,2018,47
1,CHEIKH,2019,48
1,CHEIKH,2020,49
1,CHEIKH,2021,65
1,CHEIKH,2022,61
1,CHEMSEDDINE,2016,11
1,CHERIF,1952,14
1,CHERIF,1956,16
1,CHERIF,1957,19
1,CHERIF,1958,11
1,CHERIF,1959,12
1,CHERIF,1960,39
1,CHERIF,1961,25
1,CHERIF,1962,23
1,CHERIF,1963,21
1,CHERIF,1964,41
1,CHERIF,1965,31
1,CHERIF,1966,40
1,CHERIF,1967,34
1,CHERIF,1968,27
1,CHERIF,1969,48
1,CHERIF,1970,14
1,CHERIF,1971,36
1,CHERIF,1972,41
1,CHERIF,1973,22
1,CHERIF,1974,36
1,CHERIF,1975,24
1,CHERIF,1976,19
1,CHERIF,1977,38
1,CHERIF,1978,11
1,CHERIF,1979,30
1,CHERIF,1980,25
1,CHERIF,1981,28
1,CHERIF,1982,16
1,CHERIF,1983,24
1,CHERIF,1984,17
1,CHERIF,1985,12
1,CHERIF,1986,12
1,CHERIF,1987,17
1,CHERIF,1988,16
1,CHERIF,1989,13
1,CHERIF,1990,13
1,CHERIF,1991,13
1,CHERIF,1998,10
1,CHERIF,1999,13
1,CHERIF,2001,10
1,CHERIF,2004,10
1,CHERIF,2008,11
1,CHERIF,2017,10
1,CHERIF,2018,10
1,CHOUKRI,1976,11
1,CHOUKRI,1977,12
1,CHOUKRI,1978,10
1,CHOUKRI,1981,11
1,CHRETIEN,1900,19
1,CHRETIEN,1901,27
1,CHRETIEN,1902,22
1,CHRETIEN,1903,23
1,CHRETIEN,1904,24
1,CHRETIEN,1905,20
1,CHRETIEN,1906,20
1,CHRETIEN,1907,14
1,CHRETIEN,1908,20
1,CHRETIEN,1909,18
1,CHRETIEN,1910,26
1,CHRETIEN,1911,19
1,CHRETIEN,1912,18
1,CHRETIEN,1913,17
1,CHRETIEN,1914,17
1,CHRETIEN,1915,15
1,CHRETIEN,1919,19
1,CHRETIEN,1920,27
1,CHRETIEN,1921,30
1,CHRETIEN,1922,18
1,CHRETIEN,1923,18
1,CHRETIEN,1925,20
1,CHRETIEN,1926,16
1,CHRETIEN,1927,15
1,CHRETIEN,1928,10
1,CHRETIEN,1930,15
1,CHRETIEN,1931,11
1,CHRETIEN,1934,11
1,CHRETIEN,1935,13
1,CHRETIEN,1937,10
1,CHRETIEN,1938,10
1,CHRETIEN,1947,10
1,CHRETIEN,1948,11
1,CHRIS,1977,15
1,CHRIS,1980,13
1,CHRIS,1981,15
1,CHRIS,1984,10
1,CHRIS,1985,14
1,CHRIS,1986,14
1,CHRIS,1987,32
1,CHRIS,1988,31
1,CHRIS,1989,18
1,CHRIS,1990,68
1,CHRIS,1991,97
1,CHRIS,1992,106
1,CHRIS,1993,76
1,CHRIS,1994,44
1,CHRIS,1995,50
1,CHRIS,1996,61
1,CHRIS,1997,79
1,CHRIS,1998,115
1,CHRIS,1999,110
1,CHRIS,2000,66
1,CHRIS,2001,88
1,CHRIS,2002,76
1,CHRIS,2003,55
1,CHRIS,2004,61
1,CHRIS,2005,70
1,CHRIS,2006,142
1,CHRIS,2007,113
1,CHRIS,2008,128
1,CHRIS,2009,132
1,CHRIS,2010,141
1,CHRIS,2011,148
1,CHRIS,2012,114
1,CHRIS,2013,126
1,CHRIS,2014,98
1,CHRIS,2015,100
1,CHRIS,2016,76
1,CHRIS,2017,71
1,CHRIS,2018,62
1,CHRIS,2019,48
1,CHRIS,2020,44
1,CHRIS,2021,49
1,CHRIS,2022,39
1,CHRIST,2000,16
1,CHRIST,2004,11
1,CHRIST,2006,23
1,CHRIST,2007,13
1,CHRIST,2010,22
1,CHRIST,2011,11
1,CHRIST,2014,10
1,CHRIST,2015,24
1,CHRIST,2016,20
1,CHRIST,2018,10
1,CHRIST,2019,11
1,CHRIST,2022,11
1,CHRISTEL,1966,10
1,CHRISTIAN,1900,33
1,CHRISTIAN,1901,44
1,CHRISTIAN,1902,79
1,CHRISTIAN,1903,69
1,CHRISTIAN,1904,68
1,CHRISTIAN,1905,79
1,CHRISTIAN,1906,85
1,CHRISTIAN,1907,95
1,CHRISTIAN,1908,100
1,CHRISTIAN,1909,89
1,CHRISTIAN,1910,101
1,CHRISTIAN,1911,150
1,CHRISTIAN,1912,181
1,CHRISTIAN,1913,139
1,CHRISTIAN,1914,168
1,CHRISTIAN,1915,79
1,CHRISTIAN,1916,75
1,CHRISTIAN,1917,93
1,CHRISTIAN,1918,133
1,CHRISTIAN,1919,149
1,CHRISTIAN,1920,297
1,CHRISTIAN,1921,335
1,CHRISTIAN,1922,462
1,CHRISTIAN,1923,482
1,CHRISTIAN,1924,681
1,CHRISTIAN,1925,768
1,CHRISTIAN,1926,830
1,CHRISTIAN,1927,1029
1,CHRISTIAN,1928,1252
1,CHRISTIAN,1929,1426
1,CHRISTIAN,1930,1752
1,CHRISTIAN,1931,2035
1,CHRISTIAN,1932,2218
1,CHRISTIAN,1933,2195
1,CHRISTIAN,1934,2546
1,CHRISTIAN,1935,2619
1,CHRISTIAN,1936,2874
1,CHRISTIAN,1937,3072
1,CHRISTIAN,1938,3447
1,CHRISTIAN,1939,3534
1,CHRISTIAN,1940,3491
1,CHRISTIAN,1941,3868
1,CHRISTIAN,1942,5081
1,CHRISTIAN,1943,6356
1,CHRISTIAN,1944,7053
1,CHRISTIAN,1945,8116
1,CHRISTIAN,1946,13288
1,CHRISTIAN,1947,15267
1,CHRISTIAN,1948,16248
1,CHRISTIAN,1949,17300
1,CHRISTIAN,1950,17041
1,CHRISTIAN,1951,16677
1,CHRISTIAN,1952,16142
1,CHRISTIAN,1953,16819
1,CHRISTIAN,1954,17077
1,CHRISTIAN,1955,17299
1,CHRISTIAN,1956,15939
1,CHRISTIAN,1957,15291
1,CHRISTIAN,1958,14068
1,CHRISTIAN,1959,13209
1,CHRISTIAN,1960,12286
1,CHRISTIAN,1961,11146
1,CHRISTIAN,1962,10613
1,CHRISTIAN,1963,9789
1,CHRISTIAN,1964,8864
1,CHRISTIAN,1965,7798
1,CHRISTIAN,1966,6708
1,CHRISTIAN,1967,5791
1,CHRISTIAN,1968,5248
1,CHRISTIAN,1969,4608
1,CHRISTIAN,1970,3831
1,CHRISTIAN,1971,3251
1,CHRISTIAN,1972,2677
1,CHRISTIAN,1973,2196
1,CHRISTIAN,1974,1927
1,CHRISTIAN,1975,1466
1,CHRISTIAN,1976,1244
1,CHRISTIAN,1977,1104
1,CHRISTIAN,1978,956
1,CHRISTIAN,1979,834
1,CHRISTIAN,1980,807
1,CHRISTIAN,1981,686
1,CHRISTIAN,1982,673
1,CHRISTIAN,1983,533
1,CHRISTIAN,1984,496
1,CHRISTIAN,1985,449
1,CHRISTIAN,1986,429
1,CHRISTIAN,1987,322
1,CHRISTIAN,1988,351
1,CHRISTIAN,1989,314
1,CHRISTIAN,1990,305
1,CHRISTIAN,1991,251
1,CHRISTIAN,1992,254
1,CHRISTIAN,1993,260
1,CHRISTIAN,1994,250
1,CHRISTIAN,1995,186
1,CHRISTIAN,1996,133
1,CHRISTIAN,1997,162
1,CHRISTIAN,1998,120
1,CHRISTIAN,1999,136
1,CHRISTIAN,2000,146
1,CHRISTIAN,2001,145
1,CHRISTIAN,2002,106
1,CHRISTIAN,2003,72
1,CHRISTIAN,2004,74
1,CHRISTIAN,2005,88
1,CHRISTIAN,2006,73
1,CHRISTIAN,2007,83
1,CHRISTIAN,2008,63
1,CHRISTIAN,2009,72
1,CHRISTIAN,2010,53
1,CHRISTIAN,2011,52
1,CHRISTIAN,2012,61
1,CHRISTIAN,2013,62
1,CHRISTIAN,2014,62
1,CHRISTIAN,2015,52
1,CHRISTIAN,2016,44
1,CHRISTIAN,2017,51
1,CHRISTIAN,2018,49
1,CHRISTIAN,2019,60
1,CHRISTIAN,2020,35
1,CHRISTIAN,2021,38
1,CHRISTIAN,2022,39
1,CHRISTIANO,2007,12
1,CHRISTOFER,1984,12
1,CHRISTOPHE,1900,28
1,CHRISTOPHE,1901,21
1,CHRISTOPHE,1902,32
1,CHRISTOPHE,1903,38
1,CHRISTOPHE,1904,28
1,CHRISTOPHE,1905,30
1,CHRISTOPHE,1906,28
1,CHRISTOPHE,1907,40
1,CHRISTOPHE,1908,28
1,CHRISTOPHE,1909,43
1,CHRISTOPHE,1910,45
1,CHRISTOPHE,1911,44
1,CHRISTOPHE,1912,30
1,CHRISTOPHE,1913,38
1,CHRISTOPHE,1914,38
1,CHRISTOPHE,1915,48
1,CHRISTOPHE,1916,12
1,CHRISTOPHE,1917,29
1,CHRISTOPHE,1918,35
1,CHRISTOPHE,1919,34
1,CHRISTOPHE,1920,53
1,CHRISTOPHE,1921,40
1,CHRISTOPHE,1922,42
1,CHRISTOPHE,1923,47
1,CHRISTOPHE,1924,42
1,CHRISTOPHE,1925,41
1,CHRISTOPHE,1926,43
1,CHRISTOPHE,1927,59
1,CHRISTOPHE,1928,58
1,CHRISTOPHE,1929,46
1,CHRISTOPHE,1930,56
1,CHRISTOPHE,1931,56
1,CHRISTOPHE,1932,68
1,CHRISTOPHE,1933,71
1,CHRISTOPHE,1934,66
1,CHRISTOPHE,1935,60
1,CHRISTOPHE,1936,69
1,CHRISTOPHE,1937,79
1,CHRISTOPHE,1938,69
1,CHRISTOPHE,1939,66
1,CHRISTOPHE,1940,61
1,CHRISTOPHE,1941,68
1,CHRISTOPHE,1942,61
1,CHRISTOPHE,1943,43
1,CHRISTOPHE,1944,56
1,CHRISTOPHE,1945,55
1,CHRISTOPHE,1946,61
1,CHRISTOPHE,1947,79
1,CHRISTOPHE,1948,104
1,CHRISTOPHE,1949,120
1,CHRISTOPHE,1950,138
1,CHRISTOPHE,1951,166
1,CHRISTOPHE,1952,178
1,CHRISTOPHE,1953,308
1,CHRISTOPHE,1954,383
1,CHRISTOPHE,1955,594
1,CHRISTOPHE,1956,750
1,CHRISTOPHE,1957,1364
1,CHRISTOPHE,1958,1833
1,CHRISTOPHE,1959,2421
1,CHRISTOPHE,1960,3311
1,CHRISTOPHE,1961,4262
1,CHRISTOPHE,1962,5844
1,CHRISTOPHE,1963,7619
1,CHRISTOPHE,1964,9947
1,CHRISTOPHE,1965,12672
1,CHRISTOPHE,1966,20673
1,CHRISTOPHE,1967,21727
1,CHRISTOPHE,1968,21470
1,CHRISTOPHE,1969,22638
1,CHRISTOPHE,1970,21850
1,CHRISTOPHE,1971,22097
1,CHRISTOPHE,1972,21156
1,CHRISTOPHE,1973,21068
1,CHRISTOPHE,1974,17311
1,CHRISTOPHE,1975,14444
1,CHRISTOPHE,1976,13106
1,CHRISTOPHE,1977,11864
1,CHRISTOPHE,1978,10361
1,CHRISTOPHE,1979,9627
1,CHRISTOPHE,1980,9478
1,CHRISTOPHE,1981,8097
1,CHRISTOPHE,1982,7087
1,CHRISTOPHE,1983,6183
1,CHRISTOPHE,1984,5925
1,CHRISTOPHE,1985,4929
1,CHRISTOPHE,1986,4774
1,CHRISTOPHE,1987,4051
1,CHRISTOPHE,1988,3090
1,CHRISTOPHE,1989,2625
1,CHRISTOPHE,1990,2129
1,CHRISTOPHE,1991,1951
1,CHRISTOPHE,1992,1545
1,CHRISTOPHE,1993,1344
1,CHRISTOPHE,1994,1081
1,CHRISTOPHE,1995,970
1,CHRISTOPHE,1996,770
1,CHRISTOPHE,1997,649
1,CHRISTOPHE,1998,520
